
110550,11:35:10,12/02/18
11036,11:35:13,12/02/18
21,11:35:14,12/02/18
1,11:35:14,12/02/18
1,11:35:15,12/02/18
1,11:35:15,12/02/18
1,11:35:15,12/02/18
1,11:35:15,12/02/18
1,11:35:15,12/02/18
1,11:35:15,12/02/18
1,11:35:15,12/02/18
